area_norm,area_px,aspect,cls,h_norm,h_px,image,w_norm,w_px,x,y
0.016854336852999998,17673.053119971326,0.941609549365045,0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,0.125977,129.000448,0.788574,0.32373
0.016854336852999998,17673.053119971326,0.941609549365045,0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,0.125977,129.000448,0.814941,0.442871
0.016854336852999998,17673.053119971326,0.941609549365045,0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,0.125977,129.000448,0.907715,0.92041
0.006889291504000001,7223.945728098305,1.0238080725579353,0,0.082031,83.999744,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,0.083984,85.999616,0.5,0.499023
0.006890328064,7225.032640036864,1.0,0,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,0.083008,85.000192,0.527832,0.633301
0.0069713438720000005,7309.9838719262725,1.011757902852737,0,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0014.png,0.083984,85.999616,0.561523,0.793457
0.016854336852999998,17673.053119971326,0.941609549365045,0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,0.125977,129.000448,0.760254,0.189941
0.016854336852999998,17673.053119971326,0.941609549365045,0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,0.125977,129.000448,0.786621,0.309082
0.016854336852999998,17673.053119971326,0.941609549365045,0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,0.125977,129.000448,0.879395,0.786621
0.006889291504000001,7223.945728098305,1.0238080725579353,0,0.082031,83.999744,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,0.083984,85.999616,0.47168,0.365234
0.006890328064,7225.032640036864,1.0,0,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,0.083008,85.000192,0.499512,0.499512
0.0069713438720000005,7309.9838719262725,1.011757902852737,0,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,0.083984,85.999616,0.533203,0.659668
0.0069713438720000005,7309.9838719262725,1.011757902852737,0,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0015.png,0.083984,85.999616,0.599609,0.942871
0.016854336852999998,17673.053119971326,0.941609549365045,0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,0.125977,129.000448,0.753418,0.147949
0.016854336852999998,17673.053119971326,0.941609549365045,0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,0.125977,129.000448,0.846191,0.625488
0.006889291504000001,7223.945728098305,1.0238080725579353,0,0.082031,83.999744,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,0.083984,85.999616,0.438477,0.204102
0.006890328064,7225.032640036864,1.0,0,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,0.083008,85.000192,0.466309,0.338379
0.0069713438720000005,7309.9838719262725,1.011757902852737,0,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,0.083984,85.999616,0.5,0.498535
0.0069713438720000005,7309.9838719262725,1.011757902852737,0,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0016.png,0.083984,85.999616,0.566406,0.781738
0.016854336852999998,17673.053119971326,0.941609549365045,0,0.133789,136.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0017.png,0.125977,129.000448,0.779785,0.343262
0.016977416382,17802.11136017203,0.9347832539364529,0,0.134766,138.000384,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0017.png,0.125977,129.000448,0.862793,0.709961
0.006890328064,7225.032640036864,1.0,0,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0017.png,0.083008,85.000192,0.399902,0.056152
0.0069713438720000005,7309.9838719262725,1.011757902852737,0,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0017.png,0.083984,85.999616,0.433594,0.216309
0.0069713438720000005,7309.9838719262725,1.011757902852737,0,0.083008,85.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/260_V-22_0017.png,0.083984,85.999616,0.5,0.499512
0.057010635498,59779.98412795085,0.9959165419756079,0,0.239258,245.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0001.png,0.238281,243.999744,0.5,0.498535
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0001.png,0.238281,243.999744,0.275391,0.386719
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0001.png,0.238281,243.999744,0.417969,0.822266
0.057010635498,59779.98412795085,0.9959165419756079,0,0.239258,245.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0002.png,0.238281,243.999744,0.724609,0.61084
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0002.png,0.238281,243.999744,0.5,0.499023
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0003.png,0.238281,243.999744,0.5,0.499023
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0003.png,0.238281,243.999744,0.211914,0.744141
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0004.png,0.238281,243.999744,0.5,0.499023
0.057010635498,59779.98412795085,0.9959165419756079,0,0.239258,245.000192,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0005.png,0.238281,243.999744,0.582031,0.175293
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0005.png,0.238281,243.999744,0.5,0.499023
0.05700872937,59777.98540787712,0.9878077208055479,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0005.png,0.237305,243.00032,0.716309,0.607422
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0006.png,0.238281,243.999744,0.28418,0.390625
0.05700872937,59777.98540787712,0.9878077208055479,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0006.png,0.237305,243.00032,0.500488,0.499023
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0006.png,0.238281,243.999744,0.729492,0.606445
0.05700872937,59777.98540787712,0.9878077208055479,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0007.png,0.237305,243.00032,0.270996,0.391602
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0007.png,0.238281,243.999744,0.5,0.499023
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0007.png,0.238281,243.999744,0.706055,0.591797
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0008.png,0.238281,243.999744,0.788086,0.253906
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0008.png,0.238281,243.999744,0.293945,0.40625
0.057243197754,60023.8433280983,0.991870426334324,0,0.240234,245.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0008.png,0.238281,243.999744,0.5,0.499023
0.038253958007999994,40112.1822721966,1.1847813988691511,0,0.179688,184.000512,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0009.png,0.212891,218.000384,0.5,0.499023
0.037871362854,39711.002175995905,1.1857915852969318,0,0.178711,183.000064,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0009.png,0.211914,216.999936,0.837402,0.608887
0.032932236084000005,34531.95238401639,1.089887705087788,0,0.173828,177.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0009.png,0.189453,193.999872,0.674805,0.298828
0.038253958007999994,40112.1822721966,1.1847813988691511,0,0.179688,184.000512,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0010.png,0.212891,218.000384,0.162109,0.388672
0.037871362854,39711.002175995905,1.1857915852969318,0,0.178711,183.000064,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0010.png,0.211914,216.999936,0.499512,0.498535
0.032932236084000005,34531.95238401639,1.089887705087788,0,0.173828,177.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0010.png,0.189453,193.999872,0.336914,0.188477
0.032747329956,34338.064255942656,1.0960417004142273,0,0.172852,177.000448,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0010.png,0.189453,193.999872,0.65332,0.313965
0.037871362854,39711.002175995905,1.1857915852969318,0,0.178711,183.000064,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0011.png,0.211914,216.999936,0.499512,0.498535
0.038253958007999994,40112.1822721966,1.1847813988691511,0,0.179688,184.000512,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0012.png,0.212891,218.000384,0.325195,0.699219
0.037871362854,39711.002175995905,1.1857915852969318,0,0.178711,183.000064,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0012.png,0.211914,216.999936,0.662598,0.809082
0.032932236084000005,34531.95238401639,1.089887705087788,0,0.173828,177.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0012.png,0.189453,193.999872,0.5,0.499023
0.032747329956,34338.064255942656,1.0960417004142273,0,0.172852,177.000448,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0012.png,0.189453,193.999872,0.816406,0.624512
0.037908447803999996,39711.070313975804,1.1846315530561364,0,0.178886,183.00037799999998,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0013.png,0.211914,216.999936,0.346191,0.683773
0.032964443094000005,34531.96829200589,1.088822860032874,0,0.173998,177.999954,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0013.png,0.189453,193.999872,0.183594,0.373412
0.032779347513000004,34338.07104593818,1.0949711306719994,0,0.173021,177.000483,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/261_B-52_0013.png,0.189453,193.999872,0.5,0.499022
0.006568878418,6887.968256032768,1.024388720997028,0,0.080078,81.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0001.png,0.082031,83.999744,0.5,0.499023
0.006649022705,6972.00563191808,1.0120412065881192,0,0.081055,83.00032,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0001.png,0.082031,83.999744,0.59375,0.51709
0.006568878418,6887.968256032768,1.024388720997028,0,0.080078,81.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0001.png,0.082031,83.999744,0.711914,0.527344
0.009727416504,10199.935488098305,0.9803933379513899,0,0.099609,101.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0001.png,0.097656,99.999744,0.586914,0.763672
0.006568878418,6887.968256032768,1.024388720997028,0,0.080078,81.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0002.png,0.082031,83.999744,0.40625,0.481445
0.006649022705,6972.00563191808,1.0120412065881192,0,0.081055,83.00032,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0002.png,0.082031,83.999744,0.5,0.499512
0.006568878418,6887.968256032768,1.024388720997028,0,0.080078,81.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0002.png,0.082031,83.999744,0.618164,0.509766
0.009727416504,10199.935488098305,0.9803933379513899,0,0.099609,101.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0002.png,0.097656,99.999744,0.493164,0.746094
0.006568878418,6887.968256032768,1.024388720997028,0,0.080078,81.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0003.png,0.082031,83.999744,0.288086,0.470703
0.006649022705,6972.00563191808,1.0120412065881192,0,0.081055,83.00032,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0003.png,0.082031,83.999744,0.381836,0.48877
0.006568878418,6887.968256032768,1.024388720997028,0,0.080078,81.999872,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0003.png,0.082031,83.999744,0.5,0.499023
0.009727416504,10199.935488098305,0.9803933379513899,0,0.099609,101.999616,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0003.png,0.097656,99.999744,0.375,0.735352
0.008317930542,8721.982336008192,1.1011229491221206,0,0.086914,88.999936,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-130_0029.png,0.095703,97.999872,0.5,0.499512
0.026869779846,28175.006271799295,0.920004915212583,0,0.170898,174.999552,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-17_0021.png,0.157227,161.000448,0.500488,0.498535
0.027036576294,28349.905024057345,0.9257159241184801,0,0.170898,174.999552,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-17_0022.png,0.158203,161.999872,0.5,0.499512
0.024787958495999997,25992.058367901693,0.8888928810961003,0,0.166992,170.999808,/ssd_data/lixiang_data/Datasets/data_sar_plane_coarsness/images/262_C-17_0023.png,0.148438,152.000512,0.5,0.499512
